timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
564075408,564074392,396825,0.009584777,-0.37294203,0.2818416,3
564096731,564095700,396825,0.016150042,-0.36956367,0.27252486,3
564566061,564565063,396825,0.016429478,-0.369607,0.2608914,3
565078178,565077214,396825,0.015292173,-0.37097788,0.27511853,3
565569243,565568241,396825,0.016294496,-0.37028453,0.26255217,3
566080931,566079965,396825,0.017725324,-0.36980644,0.26893806,3
566570971,566570007,396825,0.019753525,-0.37066764,0.26773992,3
567082868,567081906,396825,0.01792506,-0.3699869,0.26641676,3
567573664,567572692,396825,0.014637693,-0.37097684,0.27523103,3
568084990,568084024,396825,0.018124795,-0.3701674,0.26389545,3
568575507,568574541,396825,0.012208182,-0.37055257,0.28145173,3
569065961,569064995,396825,0.017255627,-0.37098107,0.27478093,3
569577341,569576373,396825,0.009259184,-0.36944962,0.28612417,3
570067830,570066836,396825,0.014515835,-0.3714571,0.2686201,3
570579582,570578616,396825,0.01646434,-0.37245548,0.27653414,3
571069737,571068772,396825,-0.0033141368,-0.36447033,0.25779712,3
571581522,571580552,396825,0.016915439,-0.37387183,0.2789027,3
572072272,572071300,396825,0.016144572,-0.37195736,0.27246457,3
572584004,572583041,396825,0.017915936,-0.37397638,0.26631626,3
573074131,573073161,396825,0.015612295,-0.376864,0.27077568,3
573585925,573584958,396825,0.017231908,-0.3813537,0.27451965,3
574076364,574075383,396825,0.01166932,-0.38942668,0.26285756,3
574588053,574587070,396825,0.1101529,-0.32597637,0.3104378,3
575078512,575077545,396825,0.13820244,-0.27522197,0.35821655,3
575569061,575568092,396825,0.12027833,-0.26213494,0.33267167,3
576080359,576079392,396825,0.11437561,-0.24536099,0.36721364,3
576570920,576569954,396825,0.11805029,-0.2459762,0.4021467,3
577082670,577081696,396825,0.12388737,-0.23310757,0.37002927,3
577572795,577571824,396825,0.10701324,-0.24721958,0.38663563,3
578084558,578083569,396825,0.13490765,-0.23365727,0.39377183,3
578575378,578574351,396825,0.10817609,-0.23467807,0.37268987,3
579065474,579064475,396825,0.12554765,-0.24344003,0.38106388,3
579577186,579576201,396825,0.12690242,-0.24150325,0.39660215,3
580067994,580067029,396825,0.1028107,-0.23295353,0.3753112,3
580579756,580578789,396825,0.1294371,-0.25835755,0.33946842,3
581069836,581068870,396825,0.13115275,-0.24041195,0.4000367,3
581581656,581580681,396825,0.10691475,-0.2319392,0.38869837,3
582072141,582071173,396825,0.1238945,-0.24253654,0.39378294,3
582583456,582582483,396825,0.1249481,-0.23751062,0.39704025,3
583073975,583073010,396825,0.10333897,-0.22425471,0.38537237,3
583585772,583584803,396825,0.12324549,-0.2401418,0.39395577,3
584075869,584074851,396825,0.13076241,-0.23606147,0.40517983,3
584587878,584586848,396825,0.1527854,-0.22528663,0.39670497,3
585078441,585077476,396825,0.15162964,-0.21662802,0.39547026,3
585568825,585567857,396825,0.121361956,-0.19964321,0.40359014,3
586080946,586079962,396825,0.072230764,-0.17192078,0.3978509,3
586571695,586570717,396825,0.107366994,-0.16341493,0.41106,3
587083751,587082784,396825,0.12676412,-0.21853548,0.3508761,3
587573894,587572930,396825,0.121598594,-0.26273766,0.32415473,3
588085587,588084622,396825,0.14286073,-0.27484328,0.30777827,3
588576185,588575145,396825,0.12650838,-0.2664863,0.35962278,3
589066835,589065839,396825,0.13953863,-0.21750939,0.38511434,3
589578573,589577603,396825,0.09741294,-0.16487461,0.41438866,3
590069047,590068078,396825,0.11469258,-0.20275554,0.4385826,3
590580450,590579481,396825,0.034558393,-0.30160892,0.36129135,3
591070945,591069976,396825,0.00012784055,-0.33352092,0.32171112,3
591582717,591581752,396825,-0.022177802,-0.36635324,0.2676113,3
592072790,592071826,396825,-0.03722764,-0.35934532,0.27865216,3
592584494,592583529,396825,-0.032781236,-0.36003023,0.27952522,3
593075004,593074038,396825,-0.04110656,-0.36199015,0.28669837,3
593565512,593564548,396825,-0.035927795,-0.36333692,0.2783266,3
594077502,594076532,396825,-0.03869201,-0.36340967,0.28872934,3
594568117,594567070,396825,-0.03789125,-0.36333373,0.2786642,3
595080107,595079138,396825,-0.039836448,-0.3553516,0.2792028,3
595570538,595569572,396825,-0.048290793,-0.34836274,0.2560113,3
596082561,596081578,396825,-0.034676634,-0.3539014,0.28745487,3
596573081,596572115,396825,-0.037873,-0.3553548,0.2788652,3
597084507,597083504,396825,-0.035048038,-0.35234788,0.27597412,3
597575270,597574306,396825,-0.041751925,-0.3579996,0.28691137,3
598086981,598086015,396825,-0.053848762,-0.35588676,0.28490764,3
598577451,598576473,396825,-0.038808744,-0.35610828,0.29059112,3
599068528,599067536,396825,-0.034399025,-0.3547426,0.2758013,3
