timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
280239596,280239535,4325386,-0.00035508812,-0.012072996,0.011007732,nan,0,3
280241136,280241082,4325386,-0.023080727,0.008167027,0.0063915863,nan,0,3
281242349,281242298,4325386,0.011717908,0.0014203525,-0.0042610574,nan,0,3
282240800,282240747,4325386,0.002840705,-0.016334053,-0.017399319,nan,0,3
283240424,283240369,4325386,-0.018109495,-0.0358639,-0.0010652643,nan,0,3
284241646,284241588,4325386,-0.012783173,-0.0024856168,0.00568141,nan,0,3
285239951,285239895,4325386,0.024145992,-0.02450108,0.007811939,nan,0,3
286241179,286241123,4325386,0.022370553,0.01136282,-0.0035508813,nan,0,3
287242445,287242395,4325386,0.019529847,0.018819671,0.0035508813,nan,0,3
288242251,288242199,4325386,0.009232291,0.012428084,-0.005326322,nan,0,3
289239011,289238959,4325386,-0.0067466744,0.014558613,-0.012783173,nan,0,3
290241738,290241684,4325386,-0.0014203525,0.0419004,-0.00568141,nan,0,3
291241733,291241681,4325386,-0.023435816,0.039414782,0.057524275,nan,0,3
292242775,292242723,4325386,0.046516545,-0.04722672,0.047936898,nan,0,3
293241040,293240987,4325386,-0.26880172,0.022015464,-0.5010293,nan,0,3
294242476,294242424,4325386,-0.013848437,0.05113269,0.12641138,nan,0,3
295243585,295243533,4325386,-0.37461796,0.03231302,0.053973395,nan,0,3
296240481,296240430,4325386,0.1075917,0.2812298,-0.08486606,nan,0,3
297241623,297241567,4325386,0.19352302,-0.0035508813,0.11930961,nan,0,3
298241388,298241337,4325386,0.16582616,0.03799443,0.04154531,nan,0,3
299244216,299244162,4325386,0.18393564,-0.10262047,0.0358639,nan,0,3
300240945,300240877,4325386,-0.090192385,0.06995236,0.019174758,nan,0,3
301240701,301240648,4325386,0.011717908,0.03976987,0.054328483,nan,0,3
302241971,302241919,4325386,0.46871632,0.050067425,-0.01704423,nan,0,3
303240246,303240186,4325386,-0.46800613,0.034443546,-0.044741105,nan,0,3
304241522,304241463,4325386,-0.18180512,-0.16121,0.027341785,nan,0,3
305241475,305241423,4325386,0.2574389,0.023435816,0.028762138,nan,0,3
306242604,306242551,4325386,-0.17718898,0.14523104,-0.014558613,nan,0,3
307240824,307240771,4325386,-0.044030927,0.083445705,0.010652644,nan,0,3
308240595,308240542,4325386,-0.078829564,0.06462604,-0.0209502,nan,0,3
309241924,309241866,4325386,0.17612371,0.047581807,0.040480047,nan,0,3
310240235,310240184,4325386,0.1555286,-0.06391586,0.06036498,nan,0,3
311241464,311241404,4325386,0.056459013,0.008522115,0.0010652643,nan,0,3
312241229,312241175,4325386,0.15126754,-0.09516361,0.009232291,nan,0,3
313242451,313242400,4325386,0.19529846,-0.0017754406,0.020595111,nan,0,3
314240765,314240714,4325386,-0.034798637,0.080605,0.056459013,nan,0,3
315240535,315240484,4325386,0.22761148,0.008522115,0.051842865,nan,0,3
316241765,316241712,4325386,0.16973212,-0.014913701,0.08522115,nan,0,3
317240075,317240024,4325386,0.18500091,0.05468357,0.029472314,nan,0,3
318241304,318241251,4325386,0.07243798,0.044030927,-0.0071017626,nan,0,3
319241253,319241202,4325386,-0.10581626,0.08948221,-0.017399319,nan,0,3
320244008,320243957,4325386,0.14203525,-0.13635384,-0.043320753,nan,0,3
321240628,321240563,4325386,-0.26205504,-0.028051961,0.00035508812,nan,0,3
322242016,322241964,4325386,0.039414782,-0.022015464,0.029827403,nan,0,3
323240157,323240102,4325386,-0.32952178,-0.019174758,-0.0749236,nan,0,3
324240021,324239969,4325386,0.25601855,-0.03373337,0.012783173,nan,0,3
325241206,325241141,4325386,0.113273114,-0.017754406,-0.00568141,nan,0,3
326242467,326242413,4325386,0.4566433,-0.10333064,0.018109495,nan,0,3
327242242,327242182,4325386,0.12428084,-0.010652644,0.04296566,nan,0,3
328240496,328240447,4325386,0.0021305287,0.064981125,0.0031957931,nan,0,3
329241775,329241720,4325386,0.012428084,-0.00035508812,0.023080727,nan,0,3
330243048,330242993,4325386,-0.008167027,0.009232291,-0.014913701,nan,0,3
331239807,331239753,4325386,0.00035508812,0.0031957931,0.0039059694,nan,0,3
332241080,332241026,4325386,-0.007811939,0.015623878,0.00568141,nan,0,3
333242351,333242297,4325386,0.011007732,0.0046161455,-0.014558613,nan,0,3
